"URL","Usuario","Info","Fecha","Reseña","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a-/ALV-UjUJx2GE1UPipZb23TyipX8viPlQXaxW5rDDTcXjGLTq0uXit8K71Q=w45-h45-p-rp-mo-ba3-br100","Midhat Mahir","Local Guide · 11 reseñas · 83 fotos","Hace 5 años","Apartamento Niuma muy bueno, limpio y seguro para quedarse.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjWgp-hN5T65L-24pIqD_MQsK9DQ35t3VYvTjb6jIdnobqdPqBSexw=w45-h45-p-rp-mo-ba6-br100","walkiria Franze","Local Guide · 229 reseñas · 1.600 fotos","Hace 5 años","Si pasas por Madrid y no estás en la Gran Vía, no has estado en Madrid. Hay un lugar maravilloso donde me siento por horas simplemente viendo pasar la mezcla de carreras, es un lugar encantador para ir de compras y está cerca de muchos monumentos, teatros, tiendas, restaurantes, cines, plazas y todo lo demás. Todo todo todo todo todo todo todo es bueno. Lo recomiendo mucho, usar zapatos muy cómodos si hace frío, abrigarse y si hace calor llevar un suministro de agua 🤗","Traducido por Google","・","Ver original (portugués)"
"https://lh3.googleusercontent.com/a-/ALV-UjUJazn-IiNfzEu1Y9H00zVjw8RXOUQ0IVGRoxCcZDpuoFwGD448=w45-h45-p-rp-mo-ba5-br100","Pasquale Ferraro","Local Guide · 368 reseñas · 1.214 fotos","Hace 7 años","Me encanta. La mejor y más grande calle comercial de la ciudad.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a/ACg8ocLfBm1qJO_ic-a_7ffuBo6ey34LaCwUjdg6bbRMCRpKhVuJpQ=w45-h45-p-rp-mo-ba6-br100","Sheng C","Local Guide · 595 reseñas · 4.378 fotos","Hace un año","Vista nocturna de la Gran Vía de Madrid.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjVwo5D0TvqoHkqAYzDqN8n4trhydSOcp222DjegRAivgwlZVfs=w45-h45-p-rp-mo-ba4-br100","Ronny Tognelli","Local Guide · 86 reseñas · 96 fotos","Hace 2 años","Ir a Madrid y pasar por la Gran Vía es imprescindible. Muy bien limpio e iluminado. Lleno de tiendas donde puedes hacer muy buenas compras.","Traducido por Google","・","Ver original (italiano)"
"https://lh3.googleusercontent.com/a-/ALV-UjWDghR7UI8cwBmsa8sEra_V7HRXICqE7svU7lQwYMUMLOqZylcSqQ=w45-h45-p-rp-mo-ba5-br100","Mladen Mitic","Local Guide · 149 reseñas · 789 fotos","Hace 6 años","Es muy difícil comprar un billete, billetes organizados catastróficos.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjVK5U-hwTjeXC5fGtS7IFDqjQvz2D2YSWZJ53t0Tix_15MLsr2J=w45-h45-p-rp-mo-ba5-br100","Xysv","Local Guide · 282 reseñas · 110 fotos","Hace 3 años","Actualizaciones: mi reseña ya no es relevante porque ha pasado un año. Como toda emisora ​​española, esperando que sea genial. 😊 Revisión anterior: está en proceso de renovación y mejoras. No encontrarás una parada aquí. Estás informado.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjXECuQGCQY6I2Bjw3php-0KPesAf8tsc0ZR67Oht2uSsPXkluaEHA=w45-h45-p-rp-mo-ba6-br100","Giant1302","Local Guide · 333 reseñas · 1.846 fotos","Hace 2 años","Calle con encanto en el centro histórico de Madrid. Lleno de vida y comercios. Mucha gente caminando alegremente. Hermosos edificios y muy limpios.","Traducido por Google","・","Ver original (italiano)"
"https://lh3.googleusercontent.com/a-/ALV-UjXKJukjRcsOrGDPo9-G5YaSJKIs7b5g8BUZEYh6ayJo70NWnDGd7Q=w45-h45-p-rp-mo-ba5-br100","Olivier GHEZI","Local Guide · 333 reseñas · 834 fotos","Hace 6 años","Una de las calles más bonitas de Madrid. Excelente para ir de compras, pero sobre todo por la belleza y variedad de sus construcciones. ¡Para hacer en ambas direcciones y con la cabeza levantada!","Traducido por Google","・","Ver original (francés)"
"https://lh3.googleusercontent.com/a-/ALV-UjXqKCmdgOQnt4MobJgNza3na1Y2Zr5-OKDmGlT8Kr9HnGmdTWFp=w45-h45-p-rp-mo-ba4-br100","Andrea Belli","Local Guide · 153 reseñas · 244 fotos","Hace 6 años","Metro céntrico con vistas a la principal calle turística de Madrid. Sin duda es un metro desde el que se puede empezar a buscar hoteles o B&B en caso de estancia.  ¡Seguro incluso de noche!","Traducido por Google","・","Ver original (italiano)"
"https://lh3.googleusercontent.com/a/ACg8ocJ1F0t5QGlVpt6QqnJ392FRpmOZ1eArrs5v1AI-cZ29HsFnwg=w45-h45-p-rp-mo-ba5-br100","Ana Luíza Castro","Local Guide · 113 reseñas · 1.010 fotos","Hace 5 años","La concurrida avenida de Madrid, tiene edificios con hermosa arquitectura, muchas tiendas. Cuando fui había varias zonas en renovación. Aún así me pareció muy bonito.","Traducido por Google","・","Ver original (portugués)"
"https://lh3.googleusercontent.com/a-/ALV-UjUyGMJucSu2wr2iao_Tr1PAeU0CBJwGSIcyA3cG25e3fInj0wc=w45-h45-p-rp-mo-ba6-br100","Dr. Michael Gellner","Local Guide · 829 reseñas · 5.017 fotos","Hace 7 años","La Gran Vía es la milla elegante de Madrid. Según el recorrido por la ciudad, aquí se encontraba el primer edificio de gran altura de Europa (en el que ahora reside Telefónica). La calle está muy bien arreglada y hay muchas ""direcciones principales"" aquí. En el medio también hay muchos restaurantes de todas las clases. La Gran Vía es también un buen punto de partida para pasear por la ciudad.","Traducido por Google","・","Ver original (alemán)"
"https://lh3.googleusercontent.com/a/ACg8ocI_TToojNsTqzH1Onbh5tda6j5PGzHgq4JOrw32Ilf7hqZ3SA=w45-h45-p-rp-mo-ba5-br100","Asoma A","Local Guide · 198 reseñas · 165 fotos","Hace 7 años","La calle Corán, repleta de pantallas gigantes, como si estuvieras en Times Square de Nueva York, es una de las calles animadas más importantes de Madrid. Está considerada el corazón palpitante de Madrid y está llena de hoteles, restaurantes halal y. comida rápida como Hardee's y Five Guys, y otras cafeterías, ofertas y tiendas como Primark, Mango y otras tiendas.","Traducido por Google","・","Ver original (árabe)"
"https://lh3.googleusercontent.com/a-/ALV-UjUC--9nhAFnsLZATkaWGA4MibgRhqYSfmV22Z9l6XET_HyKwj0vvw=w45-h45-p-rp-mo-ba6-br100","Giorgia Feligioni","Local Guide · 133 reseñas · 2.191 fotos","Hace 6 años","una de las calles principales de Madrid. Magnífico ambiente, paseando por la Gran Vía te sientes inmerso en una gran metrópoli.","Traducido por Google","・","Ver original (italiano)"
"https://lh3.googleusercontent.com/a-/ALV-UjVMrgPylIlGW2t0i1FCfXSEIrrzEYcLdg9NUZ4I2dhdtO_JxgIF0A=w45-h45-p-rp-mo-ba5-br100","Akram","Local Guide · 377 reseñas · 683 fotos","Hace 3 años","Famoso lugar madridista en el centro de la ciudad de Madrid, esos edificios blancos son el toque en este bulevar, verás muchos edificios como este.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjX_HOkK0I0HTECrpRvzZA7B6tAljqYUqHD-wHfOSBNsrwtXLsQ2=w45-h45-p-rp-mo-ba4-br100","JGru Studio","Local Guide · 203 reseñas · 126 fotos","Hace 5 años","Actualmente en construcción a 24 de enero de 2019. ㅠㅠ Parece que está bastante cerrado. Tenga esto en cuenta para aquellos que se preparan para viajar. Mi alojamiento estaba cerca. Estaba un poco avergonzado. Pero está a 5 minutos a pie de la Plaza del Sol o de la Estación Casilla (Callo).","Traducido por Google","・","Ver original (coreano)"
"https://lh3.googleusercontent.com/a-/ALV-UjU214KCfz3foZFIfxjhIXaC0yXm5pY0feBzjwXlcxbQ-UfhYgmi=w45-h45-p-rp-mo-ba4-br100","Gurvan","Local Guide · 65 reseñas · 276 fotos","Hace un año","Muy espectacular, destaca con el resto de la ciudad. ¡Una gran variedad de boutiques y tiendas también!","Traducido por Google","・","Ver original (francés)"
"https://lh3.googleusercontent.com/a-/ALV-UjUF4Qs5PWRzjz1YQDcbPjO0mMazTliSSfOgjF8Lvz0Zw9VIXNOq=w45-h45-p-rp-mo-ba5-br100","sathish subramaniyan","Local Guide · 239 reseñas · 199 fotos","Hace 2 años","Oh... Dios mío, si estás visitando este lugar y te quedas dentro de tu habitación. Entonces no vale la pena. Incluso si terminas el culto de tu iglesia, visita aquí.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjUCY5VceSNOCdYAK5O_28PwJRAcZPC1ZCQ6_BVob4B_gzEVTJoW=w45-h45-p-rp-mo-ba5-br100","Khalid Qatar","Local Guide · 367 reseñas · 28 fotos","Hace un año","Calle principal de Madrid Contiene muchos restaurantes internacionales y centros comerciales ricos en marcas internacionales. La vida continúa casi las 24 horas del día en esta calle y sus ramales.","Traducido por Google","・","Ver original (árabe)"
"https://lh3.googleusercontent.com/a/ACg8ocJ_kjb_QeYQGbFMW4XbINwLHwcJ-DLycTu2a3ZzCYfwbiDiKA=w45-h45-p-rp-mo-ba5-br100","Ste Ma","Local Guide · 131 reseñas · 268 fotos","Hace 7 años","La calle más famosa de Madrid está concurrida día y noche. Aquí hay muchas fachadas de casas hermosas y tiendas elegantes.","Traducido por Google","・","Ver original (alemán)"
"https://lh3.googleusercontent.com/a-/ALV-UjUWEjPiBMizwAOljgWSSCZMCsuEtoZDdZGeP5LqyG-8TUtjIXBFFA=w45-h45-p-rp-mo-ba4-br100","Fernando Raposo","Local Guide · 49 reseñas · 70 fotos","Hace 2 años","Mucho movimiento, comercios, gente guapa y gente trabajando. Disfruta el viaje, pero ten cuidado.","Traducido por Google","・","Ver original (portugués)"
"https://lh3.googleusercontent.com/a-/ALV-UjV1K6UHEhGjlqz6VCgOsEH8FPtc85fQlfnJJ6cR_UeRZbdiLv6VEg=w45-h45-p-rp-mo-ba7-br100","Arno M","Local Guide · 940 reseñas · 6.347 fotos","Hace un año","Estación de estilo art déco, situada en la pista del mismo nombre.","Traducido por Google","・","Ver original (francés)"
"https://lh3.googleusercontent.com/a-/ALV-UjXc02OA2khSncOTjfmSnKBiNTNrm7cXm0-0NohP1_ondH6UQZ8i=w45-h45-p-rp-mo-ba4-br100","Abian Codesal Sabina","Local Guide · 135 reseñas · 10 fotos","Hace un año","Calle increíble, muchas luces, autos, ¡solo vibraciones de gran ciudad!","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjWuy22uNwWpESyDSHT8JWiwd_QzYZ0qGq4yrfHl8yyZFTcyHfhf4w=w45-h45-p-rp-mo-ba3-br100","John Totter","Local Guide · 26 reseñas · 6 fotos","Hace 5 años","La parada de metro Gran Vía está cerrada por reformas. Google Maps necesita hacer el ajuste para que no se utilice como punto de dirección.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjWkpxMZQrD_ERVK5XI4w8ikFrcDyb2KgCUhb_Sw4sAOTQIyku77=w45-h45-p-rp-mo-ba6-br100","Roy Sutcliffe","Local Guide · 971 reseñas · 310 fotos","Hace 11 meses","Una de las principales y transitadas vías de Madrid","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjUMaGUNIacvnQCy3nlxb4MpN7s07tqua8IkW7pgBOE4xuS8JNpt=w45-h45-p-rp-mo-ba4-br100","Rogério Tavares","Local Guide · 76 reseñas · 23 fotos","Hace 7 años","Ubicación de fácil acceso, excelente punto de referencia para desplazarse a otros lugares de la ciudad... gente agradable y siempre ayudan cuando se les pregunta...","Traducido por Google","・","Ver original (portugués)"
"https://lh3.googleusercontent.com/a-/ALV-UjUUPjw8XBTM-AasULl6uxctxGoIf1Qi4mrh2sYppXTeJhZZmhz9=w45-h45-p-rp-mo-ba4-br100","Ziyana","Local Guide · 97 reseñas · 303 fotos","Hace 2 años","Calle grande y comercial.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a/ACg8ocKHPe-eetdHcGqxib1cwLKMT_np1SSfw83FMmM_mO-UGl0Crw=w45-h45-p-rp-mo-ba6-br100","Hegedu Peter - vid.","Local Guide · 389 reseñas · 5.927 fotos","Hace 7 años","....gran ambiente navideño...","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjX5OtO8Fzw_gRGsFtHOGWAUU31V6PF5J8FCVFyamuXNP7VHUZ4l=w45-h45-p-rp-mo-ba4-br100","Daniel Moreno","Local Guide · 281 reseñas · 53 fotos","Hace 9 meses","¡Bueno, pero hay demasiados mendigos!","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a/ACg8ocIORf6EBCnMcFyVQP9cMABuTBxzg0uukq4-VDW7Nj_oedD8KQ=w45-h45-p-rp-mo-ba3-br100","Thomas Shpira","Local Guide · 36 reseñas · 12 fotos","Hace 2 años","Increíble lugar con bonitas tiendas. El medio de la ciudad","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjUfGBgym85Ap2CWfCgbO84ydf-wMxB-FpZw9GLf1e0oM1R1v0AU=w45-h45-p-rp-mo-ba4-br100","Simon Kissler","Local Guide · 94 reseñas · 38 fotos","Hace 5 años","Cerrado temporalmente. El metro no se detuvo. Las direcciones de tránsito eran inútiles ya que no ofrecían más opciones que esta parada.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjW0HWGApzP0oluguj-DDViOelSsgV0gYi9LZPZbzwCfYpRkDZkrEA=w45-h45-p-rp-mo-ba5-br100","Troy Roach","Local Guide · 291 reseñas · 1.330 fotos","Hace 2 años","Buen lugar para ver el edificio de Telefónica. Una encrucijada importante.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjWBJvcf2yB-P6v82ovP7IpJZSme9HVThSB6Wx_K7ZZDMbEgrKIB=w45-h45-p-rp-mo-ba5-br100","Eugenio Migliarini","Local Guide · 322 reseñas · 28 fotos","Hace 2 años","Vale la pena visitar por las hermosas tiendas.","Traducido por Google","・","Ver original (italiano)"
"https://lh3.googleusercontent.com/a-/ALV-UjWBH5G7x6XYNNg6_SlXVDXeebOGUgCLFyVuC4RYt_zKWTnZ_BeZ=w45-h45-p-rp-mo-ba5-br100","Sofia Karagiannidou","Local Guide · 189 reseñas · 583 fotos","Hace 6 años","Hermosa calle con muchas tiendas, restaurantes y cafeterías!!!","Traducido por Google","・","Ver original (griego)"
"https://lh3.googleusercontent.com/a-/ALV-UjUio0q6muOjelkfvumhLBaiz0yD7BfsBNSxvd89IJJM8HMbYdbt1Q=w45-h45-p-rp-mo-ba6-br100","noemi","Local Guide · 112 reseñas · 1.782 fotos","Hace un año","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWV8YK2SGY_f7ommE1JTckknUm3dJjm0azMgzLsaNvUDz-5lEP4=w45-h45-p-rp-mo-ba5-br100","Mária Šimurková","Local Guide · 130 reseñas · 669 fotos","Hace 2 años","me gustó","Traducido por Google","・","Ver original (francés)"
"https://lh3.googleusercontent.com/a-/ALV-UjXLpVAoGsxoYJoT0Pqmzl82SthTJMQEd0jAxthoe6tOz3SRnKnc=w45-h45-p-rp-mo-ba4-br100","Tim Norfleet","Local Guide · 116 reseñas · 132 fotos","Hace 4 años","La estación de metro Gran Vía está cerrada temporalmente por mejoras. Las direcciones de Google no parecen reconocer esto.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a/ACg8ocJgbRSoa7mRjJ8zCjmXYi5Oco5HnTXqQCGkGP1fNmCvf2rG_Q=w45-h45-p-rp-mo-ba4-br100","Vendula Nechutová","Local Guide · 43 reseñas · 224 fotos","Hace 6 años","Buena ubicación desde la que ir al centro histórico.","Traducido por Google","・","Ver original (checo)"
"https://lh3.googleusercontent.com/a-/ALV-UjU_ZCWIt8y9wmm4zWTH661KPjpjf0XYhj7wHlbV_YNmsxf_KPQ=w45-h45-p-rp-mo-ba5-br100","Loïc Le Hockeyeur","Local Guide · 193 reseñas · 243 fotos","Hace 2 años","Gran carretera con muchas tiendas.","Traducido por Google","・","Ver original (francés)"
"https://lh3.googleusercontent.com/a-/ALV-UjWeqVfhR5XJE0jz6z-rQTlrkY3eHhs23wP1M1Or4q7Eh24rh6Q5=w45-h45-p-rp-mo-ba4-br100","YU JEN LU","Local Guide · 59 reseñas · 128 fotos","Hace 6 años","Conveniente estación de MRT, numerosos espectáculos callejeros","Traducido por Google","・","Ver original (chino)"
"https://lh3.googleusercontent.com/a-/ALV-UjUUMqrLATP0s62bdjB898Hlu7Wxt1SXFS37Luopl-vTx73RcoWIzQ=w45-h45-p-rp-mo-ba4-br100","Boualbani Farid","Local Guide · 103 reseñas · 165 fotos","Hace 5 años","Impresionante","Traducido por Google","・","Ver original (francés)"
"https://lh3.googleusercontent.com/a-/ALV-UjUH3TseUN4VWK3rJI2Ug-dBwIl_0caUn-MMwzyBEQBrY31ifjo=w45-h45-p-rp-mo-ba5-br100","Luca","Local Guide · 242 reseñas · 222 fotos","Hace 7 años","Una de las estaciones más transitadas de Europa.","Traducido por Google","・","Ver original (italiano)"
"https://lh3.googleusercontent.com/a/ACg8ocKKwUClICGIjuC8ZjGzMK2bSnltW-pI9RP8BfB6UAp_8YTrfA=w45-h45-p-rp-mo-ba6-br100","Wisam Iseed","Local Guide · 61 reseñas · 2.263 fotos","Hace 2 años","Bonitos edificios, grandes calles.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjVzvq3mu0Q3Z8u1mVq9sl7n-eFbWZmeB_QHG5FI2Y3f8M69qsRr=w45-h45-p-rp-mo-ba3-br100","TheLegend","Local Guide · 53 reseñas · 8 fotos","Hace un año","😋…","Traducido por Google","・","Ver original (georgiano)"
"https://lh3.googleusercontent.com/a-/ALV-UjUr3flLcnpV_kTNL4y34nBRqYyoNCgrimfTq0Dpqm8xbsYbKIee=w45-h45-p-rp-mo-br100","ROSIE","5 reseñas","Hace 4 años","Todavía está cerrado debido a obras. La estación sigue cerrada.","Traducido por Google","・","Ver original (coreano)"
"https://lh3.googleusercontent.com/a-/ALV-UjXHJhrBSgzRLOBBd96CQ0Sa1F4i-TZWxQT-8BYH_pV4GLtet3OClg=w45-h45-p-rp-mo-ba7-br100","GA","Local Guide · 772 reseñas · 4.451 fotos","Hace 6 años","la avenida central. Tiendas y restaurantes.","Traducido por Google","・","Ver original (hebreo)"
"https://lh3.googleusercontent.com/a/ACg8ocJ6jehsgBCXuFkdk3-NFVbMhIR0wcm5w19fJyyKYboMEomxiw=w45-h45-p-rp-mo-ba4-br100","Cristi Ilie","Local Guide · 149 reseñas · 58 fotos","Hace 2 años","Muy bonito y muy concurrido.","Traducido por Google","・","Ver original (rumano)"
"https://lh3.googleusercontent.com/a-/ALV-UjXqzV9Yvk_FsMtmXMs9Wj0tXEj4V62gpHcTEfz022t8yh2V6dL16A=w45-h45-p-rp-mo-ba2-br100","David Halen Araujo Pinheiro","Local Guide · 15 reseñas · 30 fotos","Hace un año","El mejor lugar de Europa.","Traducido por Google","・","Ver original (portugués)"
"https://lh3.googleusercontent.com/a/ACg8ocKBDXYQnUfiuGmWU8LAfFw3D259QEcirP0o3zBgxvcC3keMPgB0=w45-h45-p-rp-mo-ba3-br100","Thiago Leite","Local Guide · 41 reseñas · 9 fotos","Hace 6 años","Estación cerrada hasta abril de 2019.","Traducido por Google","・","Ver original (portugués)"
"https://lh3.googleusercontent.com/a-/ALV-UjX_BC9RJtebn_5kwIXLLxBjp9kLwr7pjtDDa2DpnERTlFGewEo=w45-h45-p-rp-mo-ba5-br100","Theme Park Experience","Local Guide · 123 reseñas · 597 fotos","Hace 7 años","No hay nada que decir fantástico.","Traducido por Google","・","Ver original (italiano)"
"https://lh3.googleusercontent.com/a-/ALV-UjU8C8QwKeHyYVQsNA8R4paHdDLkut6IweRRlnNSkf5zzSrAPSnJ=w45-h45-p-rp-mo-ba4-br100","Család Nagy","Local Guide · 14 reseñas · 56 fotos","Hace 5 años","Estación cerrada hasta abril de 2019 -> ¡El planificador de rutas de Goggle Maps está equivocado!","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjVVZXBZG44uC3mTOdMqcnr0LIVMBLpxPzFKvbCc1DB5eYLC8fM=w45-h45-p-rp-mo-br100","Maria Cassimidou","5 fotos","Hace 2 años","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUi1sXL6yWiB5zqN2m9eKZa1c-y44T1fN18T14hPELU01x-ZFw=w45-h45-p-rp-mo-ba5-br100","matteo monachello","Local Guide · 345 reseñas · 44 fotos","Hace 6 años","excelente ruta, unica y sentida","Traducido por Google","・","Ver original (italiano)"
"https://lh3.googleusercontent.com/a/ACg8ocL2DLo9gGrJGZAOiosvk7ooaaUUJc12MObX57ct23qLvNZs0A=w45-h45-p-rp-mo-ba5-br100","Тамара Прокопчук","Local Guide · 196 reseñas · 9 fotos","Hace 10 meses","Amo este lugar","Traducido por Google","・","Ver original (ruso)"
"https://lh3.googleusercontent.com/a/ACg8ocJZd_xdPBNGeCDmcqeowYoQBWRaoJbN8-Ua-X36VqcaQSF6qQ=w45-h45-p-rp-mo-ba4-br100","محمد الاطرش","Local Guide · 76 reseñas · 24 fotos","Hace un año","Muy hermoso","Traducido por Google","・","Ver original (árabe)"
"https://lh3.googleusercontent.com/a-/ALV-UjUMYZ5gflrvwxe76EM8hFc2tZuOFeyec7B09OhKk5950yUjYSeR=w45-h45-p-rp-mo-ba3-br100","Domenico De Sario","Local Guide · 23 reseñas · 46 fotos","Hace 6 años","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVJmmIvO5gGa0l92NjDUCrtSK0FuOY3-56AafA7QuqT7GTJ4maJ=w45-h45-p-rp-mo-ba7-br100","Pino Guerrieri","Local Guide · 1.204 reseñas · 3.909 fotos","Hace 2 años","¡Arriba! Para verlo todo.","Traducido por Google","・","Ver original (italiano)"
"https://lh3.googleusercontent.com/a/ACg8ocJhZM3AmDg9E9JmZy_5ckY_JpNqNu_FGAIK3YhMphpM5TDm9w=w45-h45-p-rp-mo-br100","Roberto Arandela","3 reseñas · 6 fotos","Hace 6 años","La avenida más elegante de Madrid","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjVArWtEL6qiLd-9xKaRduedEgZqHUNKyTWn0vk5OdbhFVtwWbg=w45-h45-p-rp-mo-br100","Henrick Larssen","5 reseñas","Hace 4 años","La mejor ciudad de España.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a/ACg8ocLNGskAjWfX5E555FbKYhmYpCMWu7RJaPwuPa_ud65hJ2xA7g=w45-h45-p-rp-mo-br100","شمعة الجلاس","68 reseñas · 2 fotos","Hace un año","calle muy interesante","Traducido por Google","・","Ver original (árabe)"
"https://lh3.googleusercontent.com/a/ACg8ocJ2Iwig5Q6_f1JYOQP9IVUqcrQoOiY7Rr5QlkR87EF1tKNqig=w45-h45-p-rp-mo-br100","Anastasia Tokareva","201 reseñas","Hace 7 años","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXcQ4srggfrM5aXfreVNUriG5gs_hcvg0CgF7-rlJdJhQzOI2eM=w45-h45-p-rp-mo-br100","Jess Ko","38 reseñas · 4 fotos","Hace 4 años","Dirección de Google no actualizada, ¡esta estación está cerrada ahora!","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjWs_wnmrqQeTEmYAaPXpwwjFVVsxOsAOEYtGsgGp9t4W-Gearuy_g=w45-h45-p-rp-mo-ba4-br100","LC JS.","Local Guide · 36 reseñas · 379 fotos","Hace 6 años","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX0elibOcHvKHmPL7AfinXNLrDpJJVCggYDRcvNzCOEj71niHxe5A=w45-h45-p-rp-mo-ba5-br100","Milan Dzaric","Local Guide · 359 reseñas · 596 fotos","Hace 3 años","Bonito lugar, hay que verlo.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjVvY2mXTVLR9EJq4qj-5Z2w7xTM8kcLh6OfHZmCqD0nUHtFxRpF=w45-h45-p-rp-mo-ba3-br100","Max MIB","Local Guide · 3 reseñas · 78 fotos","Hace 6 años","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUsgDayBU8UUHud96dSfy4KBr8rpUuF2evnXBzvbJ6a0afS-BhS=w45-h45-p-rp-mo-ba5-br100","EVA SOUZA MARTINEZ","Local Guide · 330 reseñas · 25 fotos","Hace 3 semanas","expectacular","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXflojApRoumwPI7pB1_dwfLSeNv6iqjrlEZYQgES46dLbn2dxaZQ=w45-h45-p-rp-mo-ba4-br100","Esteves David","Local Guide · 102 reseñas · 76 fotos","Hace 6 años","El pequeño Manhattan en Madrid... ¡¡¡grandioso!!!","Traducido por Google","・","Ver original (francés)"
"https://lh3.googleusercontent.com/a-/ALV-UjXN8UFxHd1TlsdWbELiNPtp4-5908o0Wa278SnSxp4Sl4ZY0mHD=w45-h45-p-rp-mo-ba5-br100","Lella Campo","Local Guide · 82 reseñas · 1.043 fotos","Hace 2 años","Espectacular, majestuoso, elegante!","Traducido por Google","・","Ver original (italiano)"
"https://lh3.googleusercontent.com/a-/ALV-UjUJcf_kuISESkgCJH4xsHsrBqqgyrSUZVTtHWSw5_c_dgH9_PQC=w45-h45-p-rp-mo-ba5-br100","Chakir Doukali","Local Guide · 9 reseñas · 45 fotos","Hace un año","Bein","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVd6a8pb6XyeTIgwNYS02Jzyl9zVu_ttXLtecWGo2zQ1CwYDG8=w45-h45-p-rp-mo-ba2-br100","Luke Collier","Local Guide · 14 reseñas · 19 fotos","Hace 5 años","Está en construcción ahora mismo.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjVCN879aKc5xU05pladhOufrr1_YXgmWBVdKwAtU6lTJbBXosNv9Q=w45-h45-p-rp-mo-ba3-br100","Jose Poago","Local Guide · 24 reseñas · 15 fotos","Hace 2 años","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKTSoq9QJ1FNrIGO8CygiVLWfQUrr_QrsfqDE6vzgg_EcU7GQ=w45-h45-p-rp-mo-ba4-br100","עידן רובין","Local Guide · 137 reseñas · 197 fotos","Hace 2 años","Calle increíble","Traducido por Google","・","Ver original (hebreo)"
"https://lh3.googleusercontent.com/a-/ALV-UjU9mdZ8mNSpwYJxE50raqTVFrYnd2aCMobI4GD1FEoeDhUcU9XSYg=w45-h45-p-rp-mo-ba4-br100","K S","Local Guide · 45 reseñas · 506 fotos","Hace 6 años","hace un hermoso clima","Traducido por Google","・","Ver original (polaco)"
"https://lh3.googleusercontent.com/a-/ALV-UjUdPdwlgnwRDObks7_w_Z_nNDrkNTwwxKgCFHvkTMGtyIJY8Jsa=w45-h45-p-rp-mo-ba5-br100","Dalmiro Quiroga","Local Guide · 154 reseñas · 629 fotos","Hace 2 años","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJ526rGb-hGGHI8ywrnkj9QiRfycSUrErhn5dlbTsCJgQeznQ=w45-h45-p-rp-mo-ba5-br100","JB","Local Guide · 590 reseñas · 254 fotos","Hace 6 años","Debes verlo.","Traducido por Google","・","Ver original (inglés)"
"https://lh3.googleusercontent.com/a-/ALV-UjUxvDRVOqa0ZyfQduuGFsKxpI8346ChvZ5USHdsjTFXqDdaO19S=w45-h45-p-rp-mo-br100","Claudia Rodriguez","711 reseñas · 6.577 fotos","Hace 2 años","Zeus.","","",""
